system:index,array,.geo
480,"[[0.026614070449762606, 1.033066987991333, 28.162805557250977, 40.37745666503906, 442.0, 0.0, 2003.0], [0.03308099488258476, 1.0437068939208984, 28.162805557250977, 40.37745666503906, 458.0, 0.0, 2004.0], [0.036195649262149354, 1.0510059595108032, 28.162805557250977, 40.37745666503906, 474.0, 0.0, 2005.0], [0.003792707234872239, 1.0227760076522827, 28.162805557250977, 40.37745666503906, 473.0, 0.0, 2006.0], [0.006442797306871029, 1.0295990705490112, 28.162805557250977, 40.37745666503906, 494.0, 0.0, 2007.0], [0.005737724580436421, 1.033066987991333, 28.162805557250977, 40.37745666503906, 448.0, 0.0, 2008.0], [-0.008737675640967613, 1.0227760076522827, 28.162805557250977, 40.37745666503906, 440.0, 0.0, 2009.0], [-0.0293461524253531, 1.006340503692627, 28.162805557250977, 40.37745666503906, 441.0, 0.0, 2010.0], [-0.023761385407219837, 1.0160982608795166, 28.162805557250977, 40.37745666503906, 474.0, 0.0, 2011.0], [-0.027934358231949563, 1.0160982608795166, 28.162805557250977, 40.37745666503906, 480.0, 0.0, 2012.0], [0.02586569892818935, 1.1074894666671753, 28.162805557250977, 40.37745666503906, 501.0, 0.0, 2021.0], [0.017303065090304548, 1.1030998229980469, 28.162805557250977, 40.37745666503906, 449.0, 0.0, 2022.0], [-0.038657526855453206, 1.0095595121383667, 28.162805557250977, 40.37745666503906, 490.0, 0.0, 2013.0], [-0.05239002916257629, 1.0, 28.162805557250977, 40.37745666503906, 519.0, 0.0, 2014.0], [-0.05022249829467906, 1.006340503692627, 28.162805557250977, 40.37745666503906, 459.0, 0.0, 2015.0], [-0.027669004164729616, 1.033066987991333, 28.162805557250977, 40.37745666503906, 421.0, 0.0, 2016.0], [0.01305831816330505, 1.0779787302017212, 28.162805557250977, 40.37745666503906, 461.0, 0.0, 2017.0], [0.012935004113904913, 1.0820283889770508, 28.162805557250977, 40.37745666503906, 402.0, 0.0, 2018.0], [0.03867484334425719, 1.1119412183761597, 28.162805557250977, 40.37745666503906, 410.0, 0.0, 2019.0], [0.03901775682629016, 1.1164571046829224, 28.162805557250977, 40.37745666503906, 433.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[19.304664778304563,16.14305363398921]}"
483,"[[0.02131846143613747, 1.1450082063674927, 23.959436416625977, 76.20706176757812, 505.0, 0.0, 2003.0], [0.03252514373036064, 1.1551332473754883, 23.959436416625977, 76.20706176757812, 563.0, 0.0, 2004.0], [-0.022752642907559073, 1.0987708568572998, 23.959436416625977, 76.20706176757812, 543.0, 0.0, 2005.0], [0.0559772826775502, 1.1764191389083862, 23.959436416625977, 76.20706176757812, 548.0, 0.0, 2006.0], [0.030669680497415586, 1.1500298976898193, 23.959436416625977, 76.20706176757812, 531.0, 0.0, 2007.0], [-0.048245738651667036, 1.0700328350067139, 23.959436416625977, 76.20706176757812, 536.0, 0.0, 2008.0], [-0.03921523732859589, 1.0779787302017212, 23.959436416625977, 76.20706176757812, 536.0, 0.0, 2009.0], [-0.029981232605654107, 1.0861310958862305, 23.959436416625977, 76.20706176757812, 557.0, 0.0, 2010.0], [-0.011930861959815076, 1.1030998229980469, 23.959436416625977, 76.20706176757812, 530.0, 0.0, 2011.0], [-0.05547009446526685, 1.0584789514541626, 23.959436416625977, 76.20706176757812, 543.0, 0.0, 2012.0], [0.007735838558287522, 1.1119412183761597, 23.959436416625977, 76.20706176757812, 565.0, 0.0, 2021.0], [0.04188447008364338, 1.1450082063674927, 23.959436416625977, 76.20706176757812, 509.0, 0.0, 2022.0], [-0.02257639676920964, 1.0902880430221558, 23.959436416625977, 76.20706176757812, 550.0, 0.0, 2013.0], [0.013905756599102537, 1.1256885528564453, 23.959436416625977, 76.20706176757812, 553.0, 0.0, 2014.0], [0.024498628013633672, 1.135199785232544, 23.959436416625977, 76.20706176757812, 504.0, 0.0, 2015.0], [0.03538869268260503, 1.1450082063674927, 23.959436416625977, 76.20706176757812, 508.0, 0.0, 2016.0], [0.012503886960693489, 1.121038794517517, 23.959436416625977, 76.20706176757812, 509.0, 0.0, 2017.0], [0.009003836164531265, 1.1164571046829224, 23.959436416625977, 76.20706176757812, 505.0, 0.0, 2018.0], [-0.016083581962212712, 1.0902880430221558, 23.959436416625977, 76.20706176757812, 468.0, 0.0, 2019.0], [-0.039155890753980405, 1.0661340951919556, 23.959436416625977, 76.20706176757812, 554.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[18.269654350616477,20.02460559891697]}"
485,"[[0.2636705027900823, 0.7808927893638611, 24.8345890045166, 1797.8863525390625, 3.0, 0.0, 2003.0], [0.14361095710304927, 0.6636871695518494, 24.8345890045166, 1797.8863525390625, 11.0, 0.0, 2004.0], [-0.21007880738312457, 0.3128591477870941, 24.8345890045166, 1797.8863525390625, 10.0, 0.0, 2005.0], [-0.17959222548277798, 0.3461996614933014, 24.8345890045166, 1797.8863525390625, 6.0, 0.0, 2006.0], [-0.04607167185518246, 0.48257413506507874, 24.8345890045166, 1797.8863525390625, 9.0, 0.0, 2007.0], [0.14090592142631342, 0.6724056601524353, 24.8345890045166, 1797.8863525390625, 10.0, 0.0, 2008.0], [-0.009878998746177814, 0.5244824886322021, 24.8345890045166, 1797.8863525390625, 11.0, 0.0, 2009.0], [0.1569224043382048, 0.6941378116607666, 24.8345890045166, 1797.8863525390625, 12.0, 0.0, 2010.0], [0.2915540362873795, 0.831623375415802, 24.8345890045166, 1797.8863525390625, 3.0, 0.0, 2011.0], [-0.1843674057057525, 0.3585558533668518, 24.8345890045166, 1797.8863525390625, 9.0, 0.0, 2012.0], [-0.1472770213982042, 0.4213550388813019, 24.8345890045166, 1797.8863525390625, 8.0, 0.0, 2021.0], [0.35103780447301336, 0.9225237965583801, 24.8345890045166, 1797.8863525390625, 2.0, 0.0, 2022.0], [0.053946735610861496, 0.5997317433357239, 24.8345890045166, 1797.8863525390625, 12.0, 0.0, 2013.0], [-0.6354643624733616, -0.0868254229426384, 24.8345890045166, 1797.8863525390625, 5.0, 0.0, 2014.0], [-0.14087702786136425, 0.41061583161354065, 24.8345890045166, 1797.8863525390625, 9.0, 0.0, 2015.0], [-0.3344876680507851, 0.21985912322998047, 24.8345890045166, 1797.8863525390625, 5.0, 0.0, 2016.0], [0.5167721491157433, 1.073980689048767, 24.8345890045166, 1797.8863525390625, 5.0, 0.0, 2017.0], [-0.21967136042423308, 0.3403910994529724, 24.8345890045166, 1797.8863525390625, 7.0, 0.0, 2018.0], [0.10509974400953026, 0.6680161356925964, 24.8345890045166, 1797.8863525390625, 6.0, 0.0, 2019.0], [0.08424629422678642, 0.6500166058540344, 24.8345890045166, 1797.8863525390625, 9.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[-59.873150602536754,7.247570867760422]}"
492,"[[-0.04263193896063011, 0.46668723225593567, 17.61063003540039, 716.725341796875, 288.0, 0.0, 2003.0], [-0.04381928174058958, 0.46611398458480835, 17.61063003540039, 716.725341796875, 296.0, 0.0, 2004.0], [-0.024942551862855433, 0.48560649156570435, 17.61063003540039, 716.725341796875, 282.0, 0.0, 2005.0], [0.028149520880558665, 0.5393126606941223, 17.61063003540039, 716.725341796875, 237.0, 0.0, 2006.0], [-0.004081975982497266, 0.5076952576637268, 17.61063003540039, 716.725341796875, 292.0, 0.0, 2007.0], [0.05886548635594857, 0.5712568163871765, 17.61063003540039, 716.725341796875, 310.0, 0.0, 2008.0], [0.017745550433432622, 0.5307526588439941, 17.61063003540039, 716.725341796875, 290.0, 0.0, 2009.0], [0.016428539024936017, 0.530049741268158, 17.61063003540039, 716.725341796875, 273.0, 0.0, 2010.0], [0.04755808830796193, 0.5617933869361877, 17.61063003540039, 716.725341796875, 316.0, 0.0, 2011.0], [0.007570596648153072, 0.5224199891090393, 17.61063003540039, 716.725341796875, 333.0, 0.0, 2012.0], [0.008967134765850981, 0.5293484330177307, 17.61063003540039, 716.725341796875, 276.0, 0.0, 2021.0], [-0.026111976553692684, 0.4948834180831909, 17.61063003540039, 716.725341796875, 276.0, 0.0, 2022.0], [0.026753514309926674, 0.5422186851501465, 17.61063003540039, 716.725341796875, 254.0, 0.0, 2013.0], [-0.008384009561496875, 0.5076952576637268, 17.61063003540039, 716.725341796875, 269.0, 0.0, 2014.0], [-0.025553680910713084, 0.491139680147171, 17.61063003540039, 716.725341796875, 301.0, 0.0, 2015.0], [-0.016083476062425328, 0.5012239813804626, 17.61063003540039, 716.725341796875, 273.0, 0.0, 2016.0], [-0.03595209114601294, 0.4819711446762085, 17.61063003540039, 716.725341796875, 284.0, 0.0, 2017.0], [0.005256129283716771, 0.5237934589385986, 17.61063003540039, 716.725341796875, 272.0, 0.0, 2018.0], [0.01371946267013624, 0.532870888710022, 17.61063003540039, 716.725341796875, 270.0, 0.0, 2019.0], [-0.0034530398997068, 0.5163124799728394, 17.61063003540039, 716.725341796875, 247.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[39.61785445154864,7.444187947308614]}"
494,"[[-0.028089768042505292, 0.5688640475273132, 24.711084365844727, 3497.029052734375, 59.0, 0.0, 2003.0], [-0.003909227222505196, 0.5927956104278564, 24.711084365844727, 3497.029052734375, 63.0, 0.0, 2004.0], [-0.012119552613657492, 0.5843356251716614, 24.711084365844727, 3497.029052734375, 54.0, 0.0, 2005.0], [0.07290159541320518, 0.6691077947616577, 24.711084365844727, 3497.029052734375, 50.0, 0.0, 2006.0], [0.030286786594702075, 0.6262440085411072, 24.711084365844727, 3497.029052734375, 61.0, 0.0, 2007.0], [-0.018796376844652296, 0.5769118666648865, 24.711084365844727, 3497.029052734375, 49.0, 0.0, 2008.0], [-0.03752561021906664, 0.55793297290802, 24.711084365844727, 3497.029052734375, 70.0, 0.0, 2009.0], [0.04072182652212275, 0.6359314322471619, 24.711084365844727, 3497.029052734375, 57.0, 0.0, 2010.0], [-0.026890096396754326, 0.5680705308914185, 24.711084365844727, 3497.029052734375, 56.0, 0.0, 2011.0], [-0.04435985135173193, 0.5503517985343933, 24.711084365844727, 3497.029052734375, 30.0, 0.0, 2012.0], [-0.06591010399836406, 0.5265586972236633, 24.711084365844727, 3497.029052734375, 40.0, 0.0, 2021.0], [0.06613875112841305, 0.6583585739135742, 24.711084365844727, 3497.029052734375, 52.0, 0.0, 2022.0], [0.019619512457081267, 0.6140815019607544, 24.711084365844727, 3497.029052734375, 50.0, 0.0, 2013.0], [0.04073607702981186, 0.6349490880966187, 24.711084365844727, 3497.029052734375, 62.0, 0.0, 2014.0], [0.015562302528325356, 0.6095263361930847, 24.711084365844727, 3497.029052734375, 63.0, 0.0, 2015.0], [-0.0931309297090942, 0.5005841255187988, 24.711084365844727, 3497.029052734375, 51.0, 0.0, 2016.0], [0.04543148768858618, 0.6388968825340271, 24.711084365844727, 3497.029052734375, 51.0, 0.0, 2017.0], [-0.030645249497531557, 0.5625711679458618, 24.711084365844727, 3497.029052734375, 62.0, 0.0, 2018.0], [0.04002619950894537, 0.6329936385154724, 24.711084365844727, 3497.029052734375, 43.0, 0.0, 2019.0], [-0.010047772975329217, 0.5826706886291504, 24.711084365844727, 3497.029052734375, 72.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[-66.86177430225167,5.975810092595331]}"
496,"[[0.027323160640341237, 1.1304080486297607, 26.35652732849121, 29.592531204223633, 497.0, 0.0, 2003.0], [0.025777009041996424, 1.1304080486297607, 26.35652732849121, 29.592531204223633, 511.0, 0.0, 2004.0], [0.04895182131080089, 1.1551332473754883, 26.35652732849121, 29.592531204223633, 501.0, 0.0, 2005.0], [0.013311213641375108, 1.121038794517517, 26.35652732849121, 29.592531204223633, 481.0, 0.0, 2006.0], [-0.006173906263330142, 1.1030998229980469, 26.35652732849121, 29.592531204223633, 495.0, 0.0, 2007.0], [-0.007720061074784734, 1.1030998229980469, 26.35652732849121, 29.592531204223633, 493.0, 0.0, 2008.0], [-0.017869493657273416, 1.0945007801055908, 26.35652732849121, 29.592531204223633, 484.0, 0.0, 2009.0], [-0.01514556529079969, 1.0987708568572998, 26.35652732849121, 29.592531204223633, 478.0, 0.0, 2010.0], [0.0055762175579630036, 1.121038794517517, 26.35652732849121, 29.592531204223633, 534.0, 0.0, 2011.0], [-0.043028036296022254, 1.073980689048767, 26.35652732849121, 29.592531204223633, 498.0, 0.0, 2012.0], [0.009128866008471181, 1.1400656700134277, 26.35652732849121, 29.592531204223633, 482.0, 0.0, 2021.0], [0.038477825142023914, 1.170960783958435, 26.35652732849121, 29.592531204223633, 469.0, 0.0, 2022.0], [-0.06755315552401875, 1.0510059595108032, 26.35652732849121, 29.592531204223633, 500.0, 0.0, 2013.0], [-0.057822111543969434, 1.0622831583023071, 26.35652732849121, 29.592531204223633, 481.0, 0.0, 2014.0], [-0.03552032234528135, 1.0861310958862305, 26.35652732849121, 29.592531204223633, 473.0, 0.0, 2015.0], [-0.020097750044919538, 1.1030998229980469, 26.35652732849121, 29.592531204223633, 474.0, 0.0, 2016.0], [0.03038528464248924, 1.1551332473754883, 26.35652732849121, 29.592531204223633, 479.0, 0.0, 2017.0], [0.028839136257253983, 1.1551332473754883, 26.35652732849121, 29.592531204223633, 454.0, 0.0, 2018.0], [0.03248061209918074, 1.1603208780288696, 26.35652732849121, 29.592531204223633, 489.0, 0.0, 2019.0], [0.010679255698503809, 1.1400656700134277, 26.35652732849121, 29.592531204223633, 487.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[28.158801836808223,15.636014059774832]}"
504,"[[0.006575790703329032, 0.6669282913208008, 25.462326049804688, 2775.042724609375, 34.0, 0.0, 2003.0], [-0.032991272730117704, 0.6271994113922119, 25.462326049804688, 2775.042724609375, 47.0, 0.0, 2004.0], [0.05491772636470893, 0.7149461507797241, 25.462326049804688, 2775.042724609375, 30.0, 0.0, 2005.0], [0.1521905895103668, 0.8120571970939636, 25.462326049804688, 2775.042724609375, 23.0, 0.0, 2006.0], [-2.8775822923543526E-4, 0.6594170331954956, 25.462326049804688, 2775.042724609375, 25.0, 0.0, 2007.0], [-0.0032907692214559914, 0.6562522053718567, 25.462326049804688, 2775.042724609375, 29.0, 0.0, 2008.0], [0.020857532368002696, 0.6802382469177246, 25.462326049804688, 2775.042724609375, 42.0, 0.0, 2009.0], [0.06471324863520589, 0.723932147026062, 25.462326049804688, 2775.042724609375, 34.0, 0.0, 2010.0], [-0.050433874943989765, 0.608623206615448, 25.462326049804688, 2775.042724609375, 30.0, 0.0, 2011.0], [-0.08923567467944171, 0.5696595907211304, 25.462326049804688, 2775.042724609375, 27.0, 0.0, 2012.0], [0.25781533766650677, 0.9152529239654541, 25.462326049804688, 2775.042724609375, 15.0, 0.0, 2021.0], [-0.06362143492239347, 0.5936543345451355, 25.462326049804688, 2775.042724609375, 29.0, 0.0, 2022.0], [-0.2038692186595935, 0.4548637866973877, 25.462326049804688, 2775.042724609375, 22.0, 0.0, 2013.0], [-0.016680483893757425, 0.6418907046318054, 25.462326049804688, 2775.042724609375, 29.0, 0.0, 2014.0], [-0.028326228655607077, 0.6300831437110901, 25.462326049804688, 2775.042724609375, 40.0, 0.0, 2015.0], [-0.0853854072503667, 0.5728621482849121, 25.462326049804688, 2775.042724609375, 39.0, 0.0, 2016.0], [0.023288002676494446, 0.6813732981681824, 25.462326049804688, 2775.042724609375, 34.0, 0.0, 2017.0], [-0.05731381918420164, 0.6006096601486206, 25.462326049804688, 2775.042724609375, 37.0, 0.0, 2018.0], [-0.01786997844607552, 0.6398916840553284, 25.462326049804688, 2775.042724609375, 28.0, 0.0, 2019.0], [0.06894769289162328, 0.7265475392341614, 25.462326049804688, 2775.042724609375, 37.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[-59.8741342562252,0.7435216479659207]}"
515,"[[-0.021117935965702994, 0.6262440085411072, 24.437549591064453, 1413.8536376953125, 190.0, 0.0, 2003.0], [-0.048065997376023795, 0.5962445139884949, 24.437549591064453, 1413.8536376953125, 195.0, 0.0, 2004.0], [-0.011167576696249903, 0.6300831437110901, 24.437549591064453, 1413.8536376953125, 180.0, 0.0, 2005.0], [-0.030476640886225925, 0.6077226400375366, 24.437549591064453, 1413.8536376953125, 186.0, 0.0, 2006.0], [0.08361800071275327, 0.7187658548355103, 24.437549591064453, 1413.8536376953125, 251.0, 0.0, 2007.0], [0.025207216666515042, 0.6573036313056946, 24.437549591064453, 1413.8536376953125, 206.0, 0.0, 2008.0], [-0.0037450910231184853, 0.6252915263175964, 24.437549591064453, 1413.8536376953125, 144.0, 0.0, 2009.0], [-0.022727057605139156, 0.6032581329345703, 24.437549591064453, 1413.8536376953125, 250.0, 0.0, 2010.0], [0.07239061026817828, 0.6953243613243103, 24.437549591064453, 1413.8536376953125, 194.0, 0.0, 2011.0], [-0.028797009504455073, 0.5910853147506714, 24.437549591064453, 1413.8536376953125, 227.0, 0.0, 2012.0], [0.04452248272860493, 0.6369168162345886, 24.437549591064453, 1413.8536376953125, 207.0, 0.0, 2021.0], [-0.05647200531238439, 0.532870888710022, 24.437549591064453, 1413.8536376953125, 238.0, 0.0, 2022.0], [0.04686464259518752, 0.6636871695518494, 24.437549591064453, 1413.8536376953125, 156.0, 0.0, 2013.0], [0.006800823861907057, 0.6205719113349915, 24.437549591064453, 1413.8536376953125, 206.0, 0.0, 2014.0], [-0.04892627373589109, 0.5617933869361877, 24.437549591064453, 1413.8536376953125, 201.0, 0.0, 2015.0], [-0.020818472100214147, 0.5868497490882874, 24.437549591064453, 1413.8536376953125, 220.0, 0.0, 2016.0], [0.03329687577350682, 0.6379052996635437, 24.437549591064453, 1413.8536376953125, 231.0, 0.0, 2017.0], [-0.007041673450115304, 0.594515323638916, 24.437549591064453, 1413.8536376953125, 193.0, 0.0, 2018.0], [-0.015003503390976336, 0.5835020542144775, 24.437549591064453, 1413.8536376953125, 219.0, 0.0, 2019.0], [0.0016585844398449012, 0.5971127152442932, 24.437549591064453, 1413.8536376953125, 217.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[-50.1582767934819,-16.41551450204316]}"
516,"[[0.10612556825326336, 0.9480538368225098, 6.4055891036987305, 365.372802734375, 161.0, 0.0, 2003.0], [-0.030086406608283767, 0.8120571970939636, 6.4055891036987305, 365.372802734375, 153.0, 0.0, 2004.0], [-0.07371597060854895, 0.7686435580253601, 6.4055891036987305, 365.372802734375, 190.0, 0.0, 2005.0], [0.07508298795844637, 0.9176578521728516, 6.4055891036987305, 365.372802734375, 192.0, 0.0, 2006.0], [-0.05875892696540175, 0.7840312719345093, 6.4055891036987305, 365.372802734375, 214.0, 0.0, 2007.0], [-0.06676238424618486, 0.7762431502342224, 6.4055891036987305, 365.372802734375, 222.0, 0.0, 2008.0], [-0.07004025983209827, 0.7731812000274658, 6.4055891036987305, 365.372802734375, 201.0, 0.0, 2009.0], [0.064709825251683, 0.9081466197967529, 6.4055891036987305, 365.372802734375, 265.0, 0.0, 2010.0], [-0.004600049017472907, 0.8390520811080933, 6.4055891036987305, 365.372802734375, 184.0, 0.0, 2011.0], [0.12056471511675393, 0.9644321799278259, 6.4055891036987305, 365.372802734375, 217.0, 0.0, 2012.0], [-0.017833289916409423, 0.8279739618301392, 6.4055891036987305, 365.372802734375, 231.0, 0.0, 2021.0], [-0.09490058949379276, 0.751121997833252, 6.4055891036987305, 365.372802734375, 179.0, 0.0, 2022.0], [-0.09010823722086847, 0.7539751529693604, 6.4055891036987305, 365.372802734375, 189.0, 0.0, 2013.0], [-0.08307505195022935, 0.7612236738204956, 6.4055891036987305, 365.372802734375, 225.0, 0.0, 2014.0], [0.13133199171356902, 0.9758460521697998, 6.4055891036987305, 365.372802734375, 210.0, 0.0, 2015.0], [-0.12339100473271092, 0.7213383913040161, 6.4055891036987305, 365.372802734375, 140.0, 0.0, 2016.0], [0.005590190554636165, 0.85053551197052, 6.4055891036987305, 365.372802734375, 203.0, 0.0, 2017.0], [0.10556424366743966, 0.9507248997688293, 6.4055891036987305, 365.372802734375, 225.0, 0.0, 2018.0], [0.027370177885222224, 0.8727461695671082, 6.4055891036987305, 365.372802734375, 194.0, 0.0, 2019.0], [0.07693247019098837, 0.9225237965583801, 6.4055891036987305, 365.372802734375, 209.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[57.42789320032756,49.98327857136975]}"
523,"[[-0.012243980110214325, 0.5357176065444946, 25.327455520629883, 1096.62890625, 138.0, 0.0, 2003.0], [-0.055452455589055094, 0.48866844177246094, 25.327455520629883, 1096.62890625, 176.0, 0.0, 2004.0], [-0.03126402271737039, 0.5090056657791138, 25.327455520629883, 1096.62890625, 161.0, 0.0, 2005.0], [0.08414292011316593, 0.6205719113349915, 25.327455520629883, 1096.62890625, 135.0, 0.0, 2006.0], [0.10531698975344539, 0.6379052996635437, 25.327455520629883, 1096.62890625, 129.0, 0.0, 2007.0], [-0.012435132662600212, 0.5163124799728394, 25.327455520629883, 1096.62890625, 155.0, 0.0, 2008.0], [0.03150563181802213, 0.5564020276069641, 25.327455520629883, 1096.62890625, 154.0, 0.0, 2009.0], [0.021893664013233227, 0.542949378490448, 25.327455520629883, 1096.62890625, 189.0, 0.0, 2010.0], [-0.0015738643438218958, 0.5156411528587341, 25.327455520629883, 1096.62890625, 137.0, 0.0, 2011.0], [-0.04206315410715278, 0.47131118178367615, 25.327455520629883, 1096.62890625, 133.0, 0.0, 2012.0], [-0.02939013172642524, 0.4493864178657532, 25.327455520629883, 1096.62890625, 176.0, 0.0, 2021.0], [0.061497486801437795, 0.5364333391189575, 25.327455520629883, 1096.62890625, 134.0, 0.0, 2022.0], [-0.05904885680678251, 0.45047426223754883, 25.327455520629883, 1096.62890625, 138.0, 0.0, 2013.0], [-0.08482359155612584, 0.42085883021354675, 25.327455520629883, 1096.62890625, 148.0, 0.0, 2014.0], [0.029615385682649098, 0.5314571261405945, 25.327455520629883, 1096.62890625, 151.0, 0.0, 2015.0], [-0.007481012923200636, 0.49052003026008606, 25.327455520629883, 1096.62890625, 177.0, 0.0, 2016.0], [-0.0757602973469973, 0.41838952898979187, 25.327455520629883, 1096.62890625, 135.0, 0.0, 2017.0], [0.02667609257335729, 0.5169852375984192, 25.327455520629883, 1096.62890625, 135.0, 0.0, 2018.0], [0.023194478446648792, 0.509662926197052, 25.327455520629883, 1096.62890625, 143.0, 0.0, 2019.0], [0.027693850687788846, 0.5103216171264648, 25.327455520629883, 1096.62890625, 141.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[24.24944022891077,-6.919901421227304]}"
